merchant_id,error_count,transaction_volume,total_transaction_amount,risk_score
20280,1,21,385.00999999046326,122.20299999713897
37146,1,9,396.79999923706055,122.13999977111816
76014,1,19,385.86000514030457,121.85800154209136
26178,2,7,396.07999420166016,121.72399826049805
92553,2,4,398.4499969482422,121.53499908447264
54345,1,6,396.77000427246094,121.23100128173827
66030,1,5,396.9699935913086,120.99099807739258
99242,1,6,395.439998626709,120.83199958801269
1326,1,5,395.87999725341797,120.66399917602538
53040,1,11,389.7299976348877,120.6189992904663
66330,2,6,391.25000762939453,119.97500228881835
69020,1,14,383.1800003051758,119.55400009155272
54543,1,38,359.1199984550476,119.53599953651428
71437,1,2,394.9499969482422,119.48499908447265
58493,1,29,367.91999769210815,119.47599930763243
69735,1,92,304.4199993610382,119.32599980831147
78519,1,43,352.6200004220009,119.08600012660025
93332,1,16,378.9400005340576,118.88200016021729
26426,1,19,375.5300062894821,118.75900188684463
6853,2,39,352.9200031757355,118.37600095272064
98049,1,11,381.42999839782715,118.12899951934814
41812,1,10,381.540002822876,117.8620008468628
58121,1,14,376.5000013113022,117.55000039339065
73936,1,4,386.40999603271484,117.52299880981444
2977,1,4,385.8499984741211,117.35499954223631
22865,1,3,386.73999786376953,117.32199935913086
77591,1,14,372.70000076293945,116.41000022888183
43075,1,12,373.29999923706055,115.98999977111816
55130,1,13,372.1500005722046,115.94500017166138
40566,1,30,354.84000301361084,115.85200090408325
20411,1,24,360.56000113487244,115.76800034046173
47751,1,12,372.5600004196167,115.76800012588501
89388,1,12,371.83000326156616,115.54900097846985
12527,1,71,312.43000066280365,115.4290001988411
5125,1,11,372.0199935436249,115.30599806308746
25514,2,3,377.80999755859375,115.04299926757812
43953,1,13,368.9199995994568,114.97599987983703
40631,1,4,377.30999755859375,114.79299926757811
92216,2,12,366.0000025033951,114.20000075101852
13190,1,57,321.9999988079071,114.09999964237213
9654,2,8,369.519996881485,114.0559990644455
27858,1,8,369.6400032043457,113.6920009613037
46484,1,14,362.7300019264221,113.41900057792662
31253,1,5,371.01000213623047,113.20300064086915
76276,1,6,368.8899917602539,112.86699752807617
84735,1,8,364.79000091552734,112.2370002746582
96692,1,35,337.42999386787415,112.12899816036224
26714,1,9,362.3899955749512,111.81699867248534
57929,1,14,356.9999990463257,111.6999997138977
27172,1,7,363.61999702453613,111.58599910736083
58640,1,16,353.68999767303467,111.3069993019104
66121,1,3,366.0699920654297,111.1209976196289
32054,1,9,359.1099967956543,110.83299903869629
60109,2,41,325.68999886512756,110.80699965953826
57874,1,23,343.8000011444092,110.44000034332275
59280,1,24,341.6799978017807,110.1039993405342
7001,1,7,358.4600028991699,110.03800086975097
20953,1,11,354.36999797821045,110.01099939346314
57531,1,24,341.3600001335144,110.00800004005431
78685,1,8,355.22000312805176,109.36600093841552
10075,1,7,355.939998626709,109.2819995880127
16903,1,10,351.86999702453613,108.96099910736085
38482,1,4,357.8399963378906,108.95199890136718
93013,3,30,327.94999754428864,108.58499926328659
13141,1,9,351.2700023651123,108.48100070953369
18750,1,15,345.0099973678589,108.40299921035766
20900,1,19,338.1399984359741,107.54199953079222
92527,2,66,289.6199977695942,107.48599933087826
72384,1,13,341.89000129699707,106.86700038909912
57599,1,5,349.6599998474121,106.79799995422364
15001,1,16,337.09999656677246,106.32999897003174
11941,1,3,349.84000396728516,106.25200119018554
28480,1,10,341.7700023651123,105.93100070953369
88448,1,10,341.6999979019165,105.90999937057495
96035,1,10,341.3000078201294,105.79000234603882
5571,1,5,345.8300018310547,105.64900054931641
34749,1,2,348.1999969482422,105.45999908447266
13322,1,32,317.68000441789627,105.30400132536887
57745,1,4,345.30999755859375,105.19299926757812
42449,1,2,344.5699996948242,104.37099990844726
93351,1,5,341.04000091552734,104.21200027465821
18980,1,17,328.9700002670288,104.19100008010864
59952,1,49,296.419997215271,104.0259991645813
11969,1,49,294.95999908447266,103.58799972534179
88721,1,16,327.8000011444092,103.54000034332276
78637,1,2,341.510009765625,103.4530029296875
51126,1,5,337.5199966430664,103.15599899291992
88116,1,2,339.36000061035156,102.80800018310546
80985,1,8,333.35999751091003,102.80799925327301
73944,1,9,332.3499994277954,102.80499982833861
43007,1,53,287.8599998950958,102.65799996852874
20959,1,8,332.3499984741211,102.50499954223632
62571,1,16,323.5000033378601,102.25000100135803
13041,1,4,335.1500053405762,102.14500160217284
49813,1,7,331.9200019836426,102.07600059509276
77611,1,30,307.53999948501587,101.66199984550477
25500,1,14,323.04000186920166,101.51200056076048
17208,1,5,330.9200019836426,101.17600059509277
5508,1,25,310.73000144958496,101.11900043487549
66798,1,3,332.4300003051758,101.02900009155273
35843,1,9,325.37999725341797,100.71399917602538
100220,1,3,329.9100036621094,100.2730010986328
68147,1,19,313.1699993610382,100.05099980831146
70984,1,97,234.28999948501587,99.78699984550475
15042,1,13,318.20000100135803,99.7600003004074
84334,1,4,326.7699966430664,99.63099899291991
61171,1,11,319.3900009393692,99.51700028181077
58669,1,7,321.8499946594238,99.05499839782715
61478,1,34,294.5999994277954,98.97999982833862
26501,1,2,326.19000244140625,98.85700073242187
28530,1,5,322.46999645233154,98.64099893569947
93080,1,4,320.3499984741211,97.70499954223632
37845,1,12,312.2299995422363,97.6689998626709
55923,1,7,317.16999542713165,97.65099862813949
27638,1,43,279.6000003814697,97.18000011444092
88695,1,8,314.1699981689453,97.05099945068359
92566,1,7,315.0500030517578,97.01500091552734
57696,1,5,316.83000659942627,96.94900197982788
2018,1,2,319.69000244140625,96.90700073242188
43555,1,24,297.3300004005432,96.79900012016296
57021,1,9,312.2500014305115,96.77500042915344
35747,1,7,313.71999740600586,96.61599922180176
60943,1,6,314.36000061035156,96.50800018310547
49709,1,12,308.0699989795685,96.42099969387054
90612,1,19,300.38000106811523,96.21400032043456
79006,1,8,311.2999997138977,96.1899999141693
65361,1,9,310.25,96.175
52037,1,7,311.3099946975708,95.89299840927124
55284,2,3,311.9300003051758,95.27900009155273
1782,1,4,311.8899955749512,95.16699867248535
25283,1,3,312.8499984741211,95.15499954223633
90475,1,4,310.87999725341797,94.86399917602539
20955,1,8,306.20000076293945,94.66000022888183
7560,1,2,311.86000061035156,94.55800018310546
96289,1,9,303.6800022125244,94.20400066375731
5599,1,7,305.0100030899048,94.00300092697144
75506,1,31,279.3699984550476,93.51099953651428
29211,1,7,301.9100036621094,93.07300109863282
66203,1,33,275.65999937057495,92.99799981117248
10064,1,32,276.3299992084503,92.8989997625351
96996,3,116,189.3699997663498,92.81099992990494
84805,1,7,300.68999767303467,92.7069993019104
35407,1,9,297.70000171661377,92.41000051498412
56579,1,11,295.01999950408936,92.2059998512268
36242,1,26,279.89000177383423,92.16700053215027
70963,1,5,300.2300033569336,91.96900100708008
28187,1,5,299.9299964904785,91.87899894714356
71097,1,11,293.539998292923,91.76199948787689
90775,1,9,294.6999988555908,91.50999965667724
18586,1,8,295.39000129699707,91.41700038909912
14599,1,16,287.1300011873245,91.33900035619736
68477,1,10,292.4699945449829,91.14099836349487
10493,1,6,296.41000175476074,91.12300052642823
45501,1,24,276.380001783371,90.51400053501128
34620,2,5,291.8499946594238,89.85499839782715
87848,1,4,294.10999298095703,89.8329978942871
25457,1,17,281.1000003814697,89.83000011444092
59119,1,20,277.8100004196167,89.74300012588502
39365,1,7,290.1200008392334,89.53600025177002
95081,1,6,290.4100031852722,89.32300095558166
84425,2,41,253.85999828577042,89.25799948573112
45220,1,8,287.0500030517578,88.91500091552734
19835,1,6,288.2699966430664,88.68099899291992
19874,1,2,290.27000427246094,88.08100128173828
14217,1,3,289.1999969482422,88.05999908447265
1619,1,7,284.4700012207031,87.84100036621093
71593,1,4,286.64000701904297,87.59200210571288
67645,1,3,287.13999938964844,87.44199981689452
53804,1,2,288.1000061035156,87.43000183105468
61332,1,5,284.82999992370605,87.34899997711182
44683,1,2,285.2000045776367,86.56000137329102
22839,1,2,283.55999755859375,86.06799926757812
77121,1,11,274.3500003814697,86.00500011444092
80736,1,11,274.2899980545044,85.98699941635132
67616,1,4,280.339994430542,85.70199832916259
99795,1,17,264.8100025653839,84.94300076961517
8417,1,4,277.33000564575195,84.79900169372557
78000,1,7,273.9899959564209,84.69699878692627
41431,1,9,270.25000381469727,84.17500114440917
76416,2,19,258.6200008392334,84.08600025177002
23988,1,4,274.0900001525879,83.82700004577636
55947,1,6,271.4499988555908,83.63499965667725
36199,1,2,275.1000061035156,83.53000183105469
74997,1,8,268.6900005340576,83.40700016021728
75280,1,13,263.14999639987946,83.24499891996383
42662,1,5,270.96999740600586,83.19099922180176
20970,1,5,269.88000297546387,82.86400089263917
80585,1,3,270.6099967956543,82.48299903869628
92524,1,4,268.29999923706055,82.08999977111816
81460,1,3,268.2199945449829,81.76599836349487
33618,1,4,265.0900001525879,81.12700004577636
53263,1,10,258.86999893188477,81.06099967956543
25947,2,2,265.4300079345703,81.0290023803711
46538,1,9,259.3700008392334,80.91100025177
97830,1,6,262.2299995422363,80.8689998626709
54317,1,3,265.1200065612793,80.83600196838378
90424,1,14,253.9699993133545,80.79099979400634
19689,1,7,260.689998626709,80.70699958801269
48154,1,4,263.16000747680664,80.54800224304198
55134,1,2,264.6600036621094,80.3980010986328
45315,1,11,255.09000205993652,80.22700061798096
15642,1,3,262.88999938964844,80.16699981689453
72705,1,6,259.62000274658203,80.08600082397462
45496,1,13,252.44000244140625,80.03200073242186
77167,1,31,232.7999997138977,79.53999991416931
94671,1,20,242.5599970817566,79.16799912452699
81721,1,44,217.58999967575073,78.87699990272522
14995,1,4,256.2300033569336,78.46900100708007
47354,1,5,253.5999984741211,77.97999954223633
60624,1,7,251.2700023651123,77.8810007095337
3062,2,17,239.86999940872192,77.86099982261658
88713,1,2,254.92999267578125,77.47899780273437
86303,1,9,247.48000311851501,77.34400093555449
32420,1,11,245.4699993133545,77.34099979400635
91131,1,6,250.430006980896,77.3290020942688
36233,1,7,248.47999954223633,77.0439998626709
18930,1,8,246.6599988937378,76.79799966812134
79496,1,39,214.58999943733215,76.47699983119963
2838,1,10,242.67000007629395,76.20100002288818
91672,1,2,250.58000946044922,76.17400283813477
13991,1,2,249.37999725341797,75.81399917602539
21956,1,13,238.36999988555908,75.81099996566772
9766,1,8,242.8899974822998,75.66699924468993
16983,1,2,247.52999877929688,75.25899963378906
821,2,2,245.5199966430664,75.05599899291992
91819,1,5,242.96000576019287,74.78800172805786
46182,1,12,235.74000239372253,74.72200071811676
81025,1,5,242.36999893188477,74.61099967956544
56621,1,12,230.79000186920166,73.23700056076049
46919,2,4,237.36000442504883,73.20800132751465
56678,2,78,163.18000012636185,73.15400003790855
13934,1,4,238.37999725341797,73.11399917602539
42043,1,32,210.01999974250793,73.00599992275238
347,1,3,237.87999725341797,72.66399917602538
87719,1,1,239.47000122070312,72.54100036621094
64471,1,8,232.2600040435791,72.47800121307372
68298,1,13,226.69000101089478,72.30700030326842
5998,1,28,211.1899990439415,72.15699971318244
99792,1,3,235.49000549316406,71.94700164794921
3683,1,11,226.32000017166138,71.59600005149841
8884,1,5,232.27999877929688,71.58399963378906
1723,1,2,234.32999420166016,71.29899826049804
78305,1,6,229.88000297546387,71.16400089263917
70708,1,2,232.97999572753906,70.89399871826171
38513,1,5,228.57999992370605,70.47399997711182
23454,1,7,224.339994430542,69.8019983291626
46698,1,3,228.32999801635742,69.79899940490722
35003,1,1,230.22000122070312,69.76600036621093
32091,1,3,228.14999771118164,69.74499931335448
47200,1,10,220.97999954223633,69.6939998626709
55769,1,3,227.55999946594238,69.56799983978271
78203,1,5,225.14999771118164,69.4449993133545
52447,1,6,224.01000022888184,69.40300006866455
13932,1,10,218.35999822616577,68.90799946784973
23226,2,11,214.98000192642212,68.59400057792662
78434,1,5,221.5099983215332,68.35299949645996
49235,1,29,197.13999903202057,68.24199970960616
32342,1,6,219.5800018310547,68.07400054931641
98783,1,8,217.26000022888184,67.97800006866454
47233,1,2,223.16000366210938,67.94800109863282
66206,1,2,223.0500030517578,67.91500091552734
57662,1,5,220.00999903678894,67.90299971103668
16324,1,11,213.68000030517578,67.80400009155274
8492,1,9,215.35999810695648,67.70799943208694
74894,2,8,214.4699993133545,67.54099979400635
40987,1,5,218.6699981689453,67.5009994506836
75779,1,7,216.6100025177002,67.48300075531006
67107,1,34,189.46000218391418,67.43800065517425
53593,1,9,213.97999906539917,67.29399971961975
22893,1,8,214.57999897003174,67.17399969100951
70238,1,7,215.52999567985535,67.1589987039566
65702,1,2,218.0999984741211,66.42999954223633
62573,1,4,215.89999401569366,66.3699982047081
17721,1,11,208.87000179290771,66.36100053787231
54366,1,40,179.75999975204468,66.3279999256134
64189,1,5,213.89999771118164,66.0699993133545
33864,1,2,216.86000061035156,66.05800018310546
6328,1,12,206.7800030708313,66.03400092124939
71100,1,2,216.66000366210938,65.99800109863281
24299,1,7,210.53000354766846,65.65900106430053
39006,1,2,215.36000061035156,65.60800018310546
9499,1,8,208.58000659942627,65.37400197982788
8729,1,34,182.04000043869019,65.21200013160706
40747,1,7,208.00000095367432,64.90000028610228
47246,1,6,208.84000253677368,64.8520007610321
23022,1,9,204.8600025177002,64.55800075531005
42421,1,3,210.43000030517578,64.42900009155274
26920,1,12,200.81000423431396,64.24300127029419
11256,1,2,210.79000091552734,64.2370002746582
38228,1,2,210.04000091552734,64.01200027465819
28702,1,9,202.9399995803833,63.98199987411499
89828,1,2,209.48999786376953,63.846999359130855
53222,1,12,199.3800024986267,63.81400074958801
62845,1,7,202.16000032424927,63.148000097274775
58324,1,2,207.02000427246094,63.10600128173828
48066,1,3,205.76000213623047,63.02800064086914
83989,1,6,202.28999829292297,62.88699948787689
36482,1,32,174.4999996125698,62.34999988377094
46202,1,54,151.8100003004074,62.143000090122214
68346,1,2,203.65999603271484,62.09799880981445
95941,1,4,200.84999918937683,61.85499975681305
98813,1,21,183.0800006389618,61.62400019168854
13814,1,6,197.67000198364258,61.501000595092776
36776,1,2,201.39999389648438,61.41999816894531
53849,1,7,196.2599983215332,61.37799949645996
52806,1,2,201.13999938964844,61.34199981689453
37049,3,14,186.189999461174,61.2569998383522
192,1,2,200.38999938964844,61.11699981689453
34074,1,12,190.10999965667725,61.03299989700317
69431,1,22,179.2699999809265,60.780999994277956
33189,2,3,196.72999954223633,60.7189998626709
66700,1,4,196.97999954223633,60.6939998626709
95101,1,9,191.92999935150146,60.67899980545044
89360,1,3,197.82999801635742,60.64899940490722
21893,1,5,195.68000030517578,60.60400009155273
53302,1,12,188.44000005722046,60.53200001716613
40993,1,3,197.3900032043457,60.51700096130371
52643,1,3,196.71999740600586,60.31599922180175
9600,2,28,170.23999655246735,60.2719989657402
33652,1,60,139.53999829292297,60.26199948787689
9303,1,3,196.19000625610352,60.157001876831046
2871,1,5,193.1300003528595,59.83900010585784
50101,1,3,192.52000427246094,59.056001281738276
24816,1,2,193.0,58.9
88699,1,31,163.14000129699707,58.642000389099124
79777,1,31,163.05000114440918,58.61500034332275
98178,1,4,188.97000122070312,58.29100036621094
33904,1,2,190.51000213623047,58.15300064086914
41749,1,3,188.47999954223633,57.84399986267089
82704,1,4,187.31000137329102,57.79300041198731
5702,1,2,189.26000213623047,57.77800064086914
72033,1,8,182.00000095367432,57.40000028610229
84034,1,7,181.69000244140625,57.00700073242187
32189,2,10,177.2899990081787,56.98699970245361
54659,1,7,180.56999969482422,56.670999908447264
63236,1,3,182.95000076293945,56.18500022888183
77145,1,7,178.23000144958496,55.96900043487549
24208,1,6,179.12000179290771,55.93600053787232
71531,1,6,179.06999969482422,55.920999908447264
18545,1,29,155.76999986171722,55.830999958515164
78670,1,14,169.38000011444092,55.414000034332275
80498,1,2,181.3000030517578,55.390000915527345
96333,1,3,180.13999557495117,55.341998672485346
18174,1,7,175.82999897003174,55.24899969100952
20539,1,5,177.69000267982483,55.207000803947444
85070,1,7,174.63000106811523,54.88900032043457
70252,1,7,173.01000213623047,54.40300064086914
68654,1,3,176.70000076293945,54.31000022888183
67339,1,8,171.6599986553192,54.29799959659576
15569,1,11,166.92000007629395,53.776000022888184
67391,1,2,175.3300018310547,53.59900054931641
51146,1,4,172.30000114440918,53.29000034332275
98689,1,2,172.27999877929688,52.683999633789064
44700,1,4,170.10000228881836,52.63000068664551
57868,1,3,170.03999710083008,52.31199913024902
47235,1,3,169.79000282287598,52.23700084686279
24946,1,9,162.9099953174591,51.97299859523773
14904,1,2,168.0500030517578,51.415000915527344
16751,1,15,154.75,51.324999999999996
86025,1,3,166.1599998474121,51.14799995422363
77459,1,3,166.08999633789062,51.12699890136718
19123,1,6,162.11999702453613,50.83599910736084
29741,1,2,164.9199981689453,50.475999450683595
44862,1,7,159.50999927520752,50.35299978256226
44278,1,3,163.28000259399414,50.28400077819824
80027,1,6,160.0800018310547,50.22400054931641
17084,1,5,160.63999938964844,50.09199981689453
39886,2,2,161.20999908447266,49.76299972534179
83654,1,5,158.55999755859375,49.46799926757812
63177,1,2,161.34000396728516,49.402001190185544
54330,1,5,157.96999740600586,49.290999221801755
60799,1,9,153.38000106811523,49.11400032043457
63619,1,48,114.25000059604645,49.07500017881393
71604,1,7,154.5099983215332,48.85299949645996
2800,1,3,158.49999618530273,48.84999885559082
59057,1,19,142.25999975204468,48.7779999256134
84851,1,5,156.25,48.775
16819,1,5,154.81999969482422,48.34599990844726
34557,1,4,154.68000030517578,48.00400009155273
24735,1,2,156.16000366210938,47.848001098632814
26531,2,2,153.79000091552734,47.5370002746582
78653,1,4,152.31000137329102,47.29300041198731
99078,1,24,132.12000012397766,47.2360000371933
66306,1,3,152.69000244140625,47.107000732421874
56017,1,2,153.47999572753906,47.04399871826172
52800,1,3,152.1999969482422,46.95999908447265
88703,1,9,145.65000200271606,46.79500060081482
22582,1,2,152.45000457763672,46.73500137329101
98363,1,9,145.40999913215637,46.72299973964691
75144,1,2,151.52999877929688,46.45899963378906
48758,1,3,150.3600041270256,46.40800123810768
16203,1,2,150.8400001525879,46.25200004577636
96887,1,2,150.3300018310547,46.09900054931641
84080,1,9,142.80000019073486,45.94000005722046
11475,1,2,149.31000518798828,45.79300155639648
3160,1,5,146.16000175476074,45.74800052642822
78678,1,8,143.15999960899353,45.74799988269805
45606,1,6,145.1400022506714,45.74200067520142
51932,1,3,148.13000106811523,45.73900032043456
10542,1,4,146.52000045776367,45.5560001373291
81803,1,9,140.8900020122528,45.36700060367584
66278,1,3,146.5999984741211,45.279999542236325
16530,1,2,147.0300064086914,45.10900192260742
72264,1,5,142.5900011062622,44.67700033187866
8172,1,2,145.38999938964844,44.61699981689453
13894,1,8,138.98999857902527,44.496999573707576
3168,1,5,140.8400001525879,44.15200004577636
8455,1,56,89.799999833107,44.1399999499321
24609,1,5,138.45999908447266,43.4379997253418
20152,1,7,135.58999872207642,43.17699961662292
27456,1,3,139.32000041007996,43.096000123023984
90894,1,7,134.0900011062622,42.72700033187866
58729,1,2,136.61999893188477,41.98599967956543
5001,1,2,136.0800018310547,41.8240005493164
79384,1,7,130.4700002670288,41.64100008010864
40242,1,2,134.3000030517578,41.290000915527344
32691,1,4,130.45999717712402,40.73799915313721
19155,1,2,132.15999603271484,40.64799880981445
27521,1,1,132.6699981689453,40.500999450683594
3751,1,3,130.6699981689453,40.50099945068359
23175,1,4,128.97999954223633,40.2939998626709
83007,1,2,128.3300018310547,39.499000549316406
24530,1,2,128.0199966430664,39.40599899291992
38074,1,2,127.75,39.324999999999996
43369,1,8,121.19999980926514,39.159999942779535
85110,1,8,121.01999855041504,39.105999565124506
20993,1,17,111.46000134944916,38.938000404834746
89462,1,3,125.40999984741211,38.92299995422363
33871,1,6,122.27999925613403,38.88399977684021
31102,1,5,122.81999778747559,38.745999336242676
84341,1,7,120.6499969959259,38.69499909877777
34715,1,2,124.97999572753906,38.493998718261714
89945,1,3,123.8600025177002,38.45800075531005
78795,1,2,124.47000122070312,38.341000366210935
93026,1,9,115.92000102996826,37.87600030899048
49633,1,6,118.30000305175781,37.69000091552734
10597,1,2,120.7599983215332,37.22799949645996
74606,1,5,117.70999908447266,37.212999725341795
29546,1,3,119.52999877929688,37.15899963378906
67853,1,2,120.18999481201172,37.05699844360351
45990,1,5,116.01999950408936,36.70599985122681
39639,1,10,110.9399995803833,36.681999874114986
5100,1,11,108.69000005722046,36.30700001716614
33804,1,18,101.3899997472763,36.216999924182886
3592,1,4,115.32999801635742,36.19899940490723
96839,1,6,113.21000003814697,36.16300001144409
55533,1,5,113.75000143051147,36.02500042915344
1606,1,2,115.09000396728516,35.527001190185544
5873,1,2,115.0,35.5
20378,1,2,114.15999984741211,35.24799995422363
36583,1,2,114.07999801635742,35.223999404907225
47043,1,4,110.90999984741211,34.87299995422363
94073,2,27,86.3600002527237,34.808000075817105
72137,1,2,112.68000030517578,34.80400009155273
61202,1,4,110.4399995803833,34.73199987411499
66839,1,2,110.40999984741211,34.12299995422363
29843,1,3,108.78000164031982,33.93400049209594
76959,1,4,107.72999954223633,33.9189998626709
67991,1,5,106.4799976348877,33.84399929046631
79061,1,1,110.0199966430664,33.70599899291992
43318,1,8,101.09000015258789,33.12700004577636
77229,1,2,105.52999877929688,32.658999633789065
87968,1,8,98.86999988555908,32.460999965667725
63996,1,9,97.80999827384949,32.442999482154846
89240,1,33,72.5400003194809,32.06200009584427
29188,1,1,103.88999938964844,31.86699981689453
48983,1,6,98.67999935150146,31.803999805450438
7682,1,2,102.67999649047852,31.803998947143555
11068,1,6,98.02999973297119,31.608999919891357
99095,1,6,97.17000007629395,31.351000022888183
60131,1,5,97.57000064849854,31.171000194549556
17462,1,2,100.4000015258789,31.12000045776367
42973,1,2,99.7400016784668,30.922000503540037
14003,1,8,93.23999977111816,30.77199993133545
41792,1,2,99.23999786376953,30.77199935913086
99923,1,2,98.67000198364258,30.60100059509277
12151,1,8,92.36999893188477,30.51099967956543
85793,1,3,96.38000106811523,30.214000320434568
999,1,3,96.1200008392334,30.136000251770017
2868,1,2,96.13999938964844,29.84199981689453
70152,1,2,96.13999938964844,29.84199981689453
55464,1,4,93.5,29.650000000000002
65398,1,9,88.4200005531311,29.62600016593933
20789,1,2,95.29999923706055,29.589999771118162
17410,1,2,95.0,29.5
100259,1,7,88.64999866485596,29.094999599456788
51322,1,7,88.46999931335449,29.040999794006346
45553,1,4,90.77000045776367,28.831000137329102
6724,1,7,87.08999967575073,28.62699990272522
33442,1,6,88.04000043869019,28.612000131607054
45028,1,4,89.0099983215332,28.30299949645996
88177,1,4,88.74999833106995,28.224999499320983
79373,1,2,88.66999816894531,27.60099945068359
69109,1,3,85.82999801635742,27.048999404907228
63502,1,5,83.63000202178955,26.989000606536862
54234,1,14,71.9399995803833,26.18199987411499
74068,1,16,69.87999987602234,26.1639999628067
1791,1,5,80.48000049591064,26.04400014877319
80756,1,6,79.18000030517578,25.954000091552732
69181,1,11,74.03999996185303,25.911999988555905
20231,1,4,78.18000030517578,25.054000091552734
39475,1,1,81.13999938964844,25.04199981689453
88539,1,3,78.2400016784668,24.77200050354004
49593,1,6,74.82999992370605,24.648999977111814
92517,1,2,78.77999877929688,24.633999633789063
76485,1,6,74.74999856948853,24.624999570846555
27778,1,2,78.20999908447266,24.462999725341795
42913,1,2,77.5999984741211,24.27999954223633
43232,1,1,78.04000091552734,24.1120002746582
3888,1,3,74.22999954223633,23.5689998626709
64126,2,9,64.92999982833862,22.978999948501585
40424,1,6,68.76000165939331,22.828000497817992
4752,1,3,70.97999954223633,22.5939998626709
24150,1,8,65.80999946594238,22.542999839782716
4869,1,1,72.7300033569336,22.519001007080078
85758,1,5,68.44999933242798,22.43499979972839
57036,1,5,67.30000114440918,22.090000343322753
32037,1,5,66.98999881744385,21.996999645233153
57042,1,2,68.82999801635742,21.648999404907226
62731,1,6,64.59999990463257,21.579999971389768
40146,1,5,65.32999992370605,21.498999977111815
3285,1,7,62.100000858306885,21.130000257492064
88501,1,2,65.38999938964844,20.61699981689453
60154,1,2,63.040000915527344,19.9120002746582
41183,1,3,61.03000068664551,19.609000205993652
68888,1,4,59.78999996185303,19.53699998855591
36253,1,2,61.7400016784668,19.52200050354004
82447,1,6,57.53000020980835,19.459000062942504
46923,1,3,60.34000015258789,19.40200004577637
12569,1,5,57.71000099182129,19.213000297546383
24214,1,4,57.369998931884766,18.81099967956543
48784,1,2,58.42000198364258,18.52600059509277
39436,1,3,57.2000013589859,18.46000040769577
4321,1,7,52.069999635219574,18.12099989056587
68924,1,4,54.27000045776367,17.881000137329103
86744,1,4,53.10000038146973,17.530000114440917
25272,1,2,53.78000068664551,17.13400020599365
92147,1,3,50.8199987411499,16.54599962234497
82546,1,1,52.119998931884766,16.33599967956543
85419,1,3,49.739999771118164,16.22199993133545
50210,1,2,48.220001220703125,15.466000366210936
57097,1,2,47.42999839782715,15.228999519348145
98524,1,7,42.320000648498535,15.19600019454956
67936,1,4,44.75999927520752,15.027999782562254
17025,1,3,44.21000003814697,14.563000011444093
68167,1,1,46.130001068115234,14.53900032043457
85595,1,1,45.529998779296875,14.358999633789061
76167,1,4,42.019999980926514,14.205999994277953
81796,1,4,41.170000076293945,13.951000022888183
46344,1,7,37.96999967098236,13.890999901294707
93359,1,8,35.30000019073486,13.390000057220458
6191,1,3,35.72000026702881,12.016000080108643
21537,1,23,15.350000210106373,11.905000063031911
71457,1,3,30.80999994277954,10.542999982833862
26876,1,2,31.300000190734863,10.390000057220458
14789,1,2,28.3100004196167,9.49300012588501
47500,1,4,26.140000343322754,9.442000102996825
45647,1,1,26.6200008392334,8.686000251770018
82488,1,2,25.339999198913574,8.601999759674072
9164,1,2,24.699999809265137,8.40999994277954
67889,1,2,23.640000343322754,8.092000102996826
95958,1,2,23.0,7.8999999999999995
60472,1,1,23.75,7.825
24694,1,4,20.12999987602234,7.638999962806702
61678,1,3,20.839999675750732,7.551999902725219
39995,1,7,15.929999947547913,7.278999984264374
91532,1,2,20.610000133514404,7.1830000400543215
75148,1,2,20.329999923706055,7.098999977111816
20807,1,3,18.710000038146973,6.913000011444091
55920,1,3,17.549999952316284,6.564999985694885
6280,1,4,16.340000212192535,6.502000063657761
33605,1,3,16.990000247955322,6.397000074386597
83678,1,3,15.329999923706055,5.898999977111816
80840,1,2,16.15000057220459,5.845000171661376
78140,1,2,15.040000438690186,5.5120001316070555
87977,1,2,14.110000133514404,5.233000040054321
90347,1,3,12.960000038146973,5.188000011444092
50950,1,2,12.730000019073486,4.819000005722046
87586,1,2,12.679999828338623,4.803999948501587
76978,1,3,8.349999904632568,3.8049999713897704
21664,1,2,6.909999847412109,3.072999954223633
88410,1,1,6.590000152587891,2.677000045776367
52318,1,2,4.759999990463257,2.427999997138977
62948,1,2,4.180000066757202,2.254000020027161
